ACK(SYN),1058657584,2056341425,123.13.237.162.,28899,237.189.56.78.,33625
ACK(SYN),1712446005,60560074,19.252.146.186.,41535,125.201.197.174.,45938
SYN-ACK,786736535,2035389694,213.134.73.247.,46695,212.63.47.83.,24787
SYN-ACK,263841749,1334241746,27.143.103.24.,31998,137.165.91.16.,20037
ACK(SYN),821932393,465696386,125.135.104.160.,60239,41.239.5.122.,5930
ACK(SYN),474511117,1957863015,41.199.155.95.,52186,250.30.136.34.,2934
ACK(SYN),1558689892,2054619479,50.141.126.82.,62391,224.61.109.71.,35431
SYN-ACK,2050490202,1517633118,90.33.91.11.,18908,161.12.65.152.,8945
ACK(SYN),277344715,42073394,21.152.203.181.,35313,144.221.0.66.,50053
ACK(SYN),1794177680,606864303,252.25.22.253.,6531,106.156.186.62.,55374
ACK(SYN),1995365532,1129114366,206.219.132.74.,17894,176.225.218.114.,41357
ACK(SYN),888370009,2118806118,174.33.189.138.,12605,82.183.98.199.,44859
ACK(SYN),567202813,1712734698,230.4.9.0.,34805,180.22.229.222.,20696
ACK(SYN),1098244935,58763114,84.27.240.100.,47262,121.51.46.217.,52690
ACK(SYN),407899149,1201945750,228.5.149.162.,63980,215.152.28.227.,44355
ACK(SYN),1895688885,120647625,245.225.136.139.,52029,56.193.14.74.,53136
ACK(SYN),951807555,1789334349,152.82.150.2.,38863,30.53.136.83.,46471
ACK(SYN),715756732,691388347,169.178.56.77.,58654,173.255.85.175.,26860
ACK(SYN),2064044787,1545936994,92.103.55.61.,53800,163.41.161.144.,999
ACK(SYN),1881994976,21464579,126.145.165.3.,25035,8.20.134.44.,50475
SYN-ACK,131169659,1164432649,246.244.220.121.,60848,108.219.185.91.,4610
ACK(SYN),991115868,1561573642,51.240.178.191.,17341,95.98.5.2.,13516
ACK(SYN),1633705984,1746248960,11.87.177.172.,10793,199.242.131.126.,26181
ACK(SYN),1619899627,1294595766,29.241.129.91.,3751,253.186.221.223.,15477
ACK(SYN),58320962,779262815,191.186.67.224.,25912,121.7.39.0.,43517
ACK(SYN),1905315791,1417845617,75.101.9.150.,41352,227.90.249.98.,47505
ACK(SYN),657351120,1001990360,89.114.231.49.,34744,63.21.34.159.,56096
SYN-ACK,1190730590,1563010726,253.5.203.177.,1253,230.183.186.94.,3659
ACK(SYN),1351349366,430286811,116.10.68.219.,45163,240.2.37.101.,24945
ACK(SYN),1341708955,597511406,141.78.147.240.,14997,28.12.148.134.,46791
ACK(SYN),803578372,712247579,27.224.239.52.,51571,117.97.150.236.,10110
SYN-ACK,339388747,2083211094,118.79.170.75.,39584,8.110.68.70.,21399
ACK(SYN),1895972727,142515708,25.60.97.61.,44269,147.69.114.22.,30562
ACK(SYN),907643174,663824198,212.212.70.131.,34669,47.91.145.207.,41530
ACK(SYN),1209953559,2132558862,7.204.206.31.,64242,234.123.100.0.,16959
ACK(SYN),1500866534,790405125,164.164.188.255.,33986,127.38.75.183.,64314
SYN-ACK,1859164279,624169795,107.27.121.178.,3396,22.0.43.50.,41737
ACK(SYN),209986010,1425554721,132.183.41.34.,22158,165.192.35.76.,17862
ACK(SYN),1010285326,273806380,219.48.146.16.,11889,246.8.172.108.,10164
ACK(SYN),1331567190,998245012,72.229.200.30.,16396,195.222.199.13.,4437
ACK(SYN),195838698,974069578,167.67.130.186.,10354,223.175.195.180.,35892
SYN-ACK,1648890422,1917684464,132.19.138.57.,26443,198.126.193.235.,22721
ACK(SYN),1081088834,2093714083,224.123.145.229.,27950,183.163.159.137.,17114
ACK(SYN),1330929454,1281347388,40.66.243.24.,11921,192.192.210.210.,22414
ACK(SYN),232434170,1397053696,110.4.52.125.,20302,101.254.40.171.,26876
ACK(SYN),787978218,2069755238,85.29.69.191.,30357,67.186.14.10.,1158
ACK(SYN),777144824,2009044577,160.93.228.40.,65073,95.85.132.182.,35769
SYN-ACK,243591038,196842932,94.253.247.101.,22833,78.122.215.166.,47732
SYN-ACK,623154228,1392250596,239.121.216.25.,20542,105.70.231.7.,33105
ACK(SYN),394569317,173363513,79.59.108.196.,21401,188.160.32.132.,8552
ACK(SYN),429537788,117084363,62.151.109.214.,17129,193.156.108.112.,11198
ACK(SYN),2145019722,1581191079,147.241.116.115.,36350,45.6.218.40.,31366
SYN-ACK,1437681965,501883674,242.40.220.56.,39678,78.111.232.234.,34168
SYN-ACK,1077115726,1371533403,64.86.69.148.,41168,101.168.82.61.,62730
ACK(SYN),1906406905,122211849,61.45.126.211.,48403,213.58.154.195.,62924
ACK(SYN),1719868486,337506523,235.31.245.16.,32986,2.151.33.94.,31599
ACK(SYN),1245585891,1448084171,28.101.184.220.,44170,12.96.17.175.,3579
ACK(SYN),1036768593,67917318,11.51.88.146.,31242,32.213.104.43.,45607
SYN-ACK,331413924,639522282,25.238.251.85.,38967,35.126.11.3.,60564
ACK(SYN),2082850869,2020769147,157.100.101.82.,24692,45.253.83.161.,1331
SYN-ACK,1335815573,278275567,72.46.118.246.,59597,6.118.221.1.,59340
ACK(SYN),590429399,1101535896,52.101.35.85.,4524,9.206.128.159.,60488
ACK(SYN),279605328,624971628,35.90.85.204.,57348,14.239.52.121.,63138
ACK(SYN),229744675,1845648269,64.179.144.154.,62095,201.24.215.99.,56859
SYN-ACK,342430636,1812798054,37.162.174.194.,58105,95.101.8.204.,52719
SYN-ACK,10446901,1288380549,119.84.168.201.,23874,26.50.231.133.,27797
ACK(SYN),1326414372,1011091758,201.199.98.87.,47577,148.241.230.36.,3515
ACK(SYN),1327976940,104366937,144.111.208.205.,33152,2.121.67.241.,48047
ACK(SYN),236946581,707539162,7.169.93.191.,30931,228.18.57.17.,40174
SYN-ACK,298657280,1206113482,254.169.184.94.,31460,62.209.137.129.,63833
ACK(SYN),59447405,1703165868,227.244.197.118.,53047,139.254.77.159.,48537
SYN-ACK,1278540928,780910756,96.212.58.4.,6683,28.78.237.188.,23878
ACK(SYN),308209299,787064306,238.104.3.4.,25053,223.154.15.139.,55564
ACK(SYN),87212658,891870187,92.167.39.130.,9991,249.219.112.87.,56929
ACK(SYN),264927430,2058036154,175.80.86.40.,57145,123.47.141.211.,47489
ACK(SYN),1592342221,408438953,19.28.167.175.,27814,240.236.74.8.,10685
SYN-ACK,66194333,257476258,190.245.15.93.,7952,145.176.233.219.,39751
ACK(SYN),1217043279,1978471615,6.49.10.21.,55022,57.43.77.255.,61202
ACK(SYN),1079009111,689917122,41.56.215.150.,53282,199.231.62.143.,4650
SYN-ACK,1721611500,660063461,19.42.137.98.,41534,26.37.3.205.,26271
SYN-ACK,55501547,331710338,138.158.4.225.,14628,62.144.251.193.,13593
ACK(SYN),70757679,1897240260,222.25.137.138.,6679,65.175.217.232.,28069
SYN-ACK,1738735486,1397570494,144.168.4.226.,42491,219.111.232.197.,30955
SYN-ACK,1056179389,1730188676,36.113.115.107.,34250,121.161.206.8.,24609
ACK(SYN),729819641,168998289,240.3.183.147.,27653,207.89.44.183.,6463
ACK(SYN),170173813,2039109706,120.24.88.214.,33479,79.218.53.19.,49518
ACK(SYN),877129672,207092790,65.230.196.165.,20661,92.31.130.130.,8425
ACK(SYN),1683589728,152199382,220.35.157.68.,39827,236.59.225.162.,39494
ACK(SYN),524680467,906638786,151.45.239.94.,10873,245.61.94.61.,45974
SYN-ACK,138198183,1111198931,57.173.223.243.,34633,62.65.168.140.,44321
SYN-ACK,1374614455,209184700,50.13.106.5.,26658,16.34.130.94.,112
SYN-ACK,2033034214,1266896515,1.79.241.244.,8924,155.66.167.57.,35928
ACK(SYN),2113709964,2135022351,41.140.186.98.,58302,133.208.248.249.,34881
ACK(SYN),269761744,731146696,160.21.190.180.,32012,8.94.190.254.,60970
SYN-ACK,1215717862,1588482740,54.181.164.230.,30270,21.250.29.119.,47055
ACK(SYN),240802951,22979965,17.156.75.211.,42820,170.182.106.173.,6750
SYN-ACK,992175223,706385782,80.217.143.108.,3055,91.6.122.249.,33014
ACK(SYN),729006599,2395878,64.111.172.129.,60873,95.155.229.65.,2332
SYN-ACK,851812826,173194951,77.116.29.197.,36079,83.175.76.213.,891
ACK(SYN),1332615043,747242,138.207.34.89.,33992,40.109.99.182.,26187
ACK(SYN),1294402320,1806195112,84.29.236.14.,29198,130.72.241.97.,40284
SYN-ACK,2130342116,1918600091,108.87.178.67.,42539,107.181.90.158.,42731
SYN-ACK,340594596,1457459294,128.103.7.161.,48692,152.172.16.72.,25694
ACK(SYN),693168887,72750519,163.83.216.116.,21710,53.36.77.243.,35752
SYN-ACK,2146322496,539264756,81.94.168.176.,28231,229.101.135.131.,42206
SYN-ACK,1935557248,849120631,7.21.242.255.,22561,146.53.199.244.,39565
ACK(SYN),1783783024,28264925,227.52.62.186.,51838,221.101.161.137.,36468
ACK(SYN),1332825503,1259621364,233.13.93.178.,1485,169.28.93.108.,44302
SYN-ACK,909366168,1384955886,15.108.15.137.,1442,252.221.227.153.,61448
SYN-ACK,475533544,612314833,237.178.88.251.,59925,165.1.131.35.,31654
SYN-ACK,60818890,180409838,79.155.16.2.,31302,141.52.131.161.,28346
SYN-ACK,2136632476,52001172,211.37.130.109.,52061,50.246.35.100.,34429
ACK(SYN),549359957,316780901,61.57.244.32.,47556,202.230.30.5.,48333
SYN-ACK,1541454893,21755406,31.160.223.218.,47484,244.245.200.219.,44209
SYN-ACK,2091140185,1370257728,87.102.128.98.,40318,121.162.251.132.,55792
ACK(SYN),1346702468,611625112,177.85.29.249.,37567,193.150.71.184.,22235
SYN-ACK,2079591036,1895534340,225.99.14.13.,251,217.84.158.151.,9536
SYN-ACK,1445690565,291522536,135.168.244.197.,58764,28.30.193.218.,21113
ACK(SYN),1432122454,1429014289,249.39.159.186.,20710,74.28.83.134.,14520
SYN-ACK,38064904,1490969776,97.171.129.46.,24915,118.106.149.189.,48073
SYN-ACK,1883366901,1559354770,169.244.71.168.,26405,79.12.96.121.,23084
SYN-ACK,1556973420,2030551884,108.188.121.203.,46967,133.69.152.27.,10435
SYN-ACK,399930965,1157686900,98.115.31.159.,41560,255.207.10.4.,18545
ACK(SYN),406701708,1934627681,55.168.35.107.,30315,235.109.141.251.,3267
ACK(SYN),66270843,1138872389,6.57.38.59.,4211,18.93.120.219.,6726
ACK(SYN),1717342972,3367249,132.20.153.65.,32420,6.198.227.201.,54606
ACK(SYN),1995974727,299284774,244.119.158.19.,36396,130.48.214.97.,7565
ACK(SYN),1863463621,558033696,145.67.252.47.,52528,98.157.113.135.,6439
ACK(SYN),1361363934,554445478,107.148.207.103.,37962,145.109.25.227.,52189
ACK(SYN),866238831,670023420,56.21.76.78.,35848,16.33.187.127.,45031
SYN-ACK,841939554,1239343819,156.15.216.147.,44130,185.212.17.83.,24302
ACK(SYN),1265025009,100944030,121.46.184.211.,4649,107.225.242.246.,34652
SYN-ACK,414701409,667202300,27.162.116.73.,4514,17.41.176.166.,47638
ACK(SYN),123231747,152010200,192.40.23.199.,33020,7.121.190.152.,11637
ACK(SYN),686048463,1889271964,238.172.252.178.,44418,103.31.175.4.,42321
ACK(SYN),2027759940,552433626,194.117.78.195.,16411,247.78.67.107.,5989
ACK(SYN),1956688466,1261360865,58.82.28.227.,30537,212.73.112.220.,36609
SYN-ACK,1030333731,479264379,226.189.144.188.,63193,119.243.160.20.,26279
SYN-ACK,338881231,1163326715,68.43.216.162.,48762,95.96.10.27.,11819
SYN-ACK,1346174708,946735650,16.110.158.7.,19743,84.255.191.73.,30242
SYN-ACK,1956303102,1117754226,190.72.30.12.,17504,43.230.210.144.,45943
ACK(SYN),655143707,43226615,57.137.119.144.,28097,253.205.110.223.,19514
ACK(SYN),1551676297,456920700,67.193.147.43.,57190,62.36.23.252.,38201
ACK(SYN),1244172144,507955170,168.228.140.93.,33928,73.45.236.27.,18207
SYN-ACK,492129305,1646076285,252.251.122.186.,33440,198.108.105.145.,20
SYN-ACK,320676478,325334938,207.172.178.87.,56036,215.144.0.241.,8428
SYN-ACK,817288691,885805869,67.254.2.233.,17320,59.27.30.127.,58844
ACK(SYN),1545956332,379508338,158.111.72.31.,26293,81.99.168.208.,50981
ACK(SYN),1945123978,1109659540,174.248.141.81.,57728,251.101.48.0.,13405
ACK(SYN),580653276,1501240317,138.152.112.95.,63669,71.103.103.143.,43475
SYN-ACK,2132415668,1193427263,79.44.244.142.,58816,224.184.55.99.,52417
ACK(SYN),1898191439,1748476214,135.75.38.194.,30376,127.204.26.23.,32425
ACK(SYN),1988716144,1768558744,218.18.185.48.,47158,41.193.123.14.,64958
SYN-ACK,192565174,651264002,216.55.89.74.,49094,155.159.227.40.,24147
SYN-ACK,2092491399,1313907458,98.45.4.184.,6041,201.48.131.148.,28141
ACK(SYN),1655021096,2102601580,19.84.185.191.,36563,173.132.50.56.,54430
ACK(SYN),421939039,940741172,213.230.242.94.,16645,67.185.7.191.,58750
SYN-ACK,72971659,1381967770,118.98.222.103.,32945,25.16.144.251.,56655
ACK(SYN),1094111545,129707051,55.97.160.212.,13009,159.76.192.224.,45274
ACK(SYN),1209506082,1354086432,251.8.249.166.,59411,159.74.104.244.,59457
ACK(SYN),122228103,1233823684,12.195.25.39.,1556,244.214.35.24.,64675
ACK(SYN),1037229945,1121711492,201.9.24.224.,4950,141.20.52.47.,10967
ACK(SYN),1304060404,1299748207,186.191.231.118.,56106,228.88.63.136.,47199
ACK(SYN),196842932,243591039,78.122.215.166.,47732,94.253.247.101.,22833
ACK(SYN),730588352,1613327225,200.223.232.151.,7747,200.91.115.129.,2116
ACK(SYN),1804795966,459494817,136.9.35.244.,58592,244.112.122.40.,42383
SYN-ACK,1139804674,556797960,38.158.190.194.,54984,129.239.89.172.,53906
ACK(SYN),1744058761,2094438661,25.63.39.17.,25246,196.70.28.213.,32340
ACK(SYN),632412177,1563193444,253.207.153.158.,21185,86.129.220.44.,338
ACK(SYN),879819170,1156953214,7.148.253.131.,4774,251.192.52.218.,36003
ACK(SYN),436057132,1388010320,17.150.240.53.,54921,30.93.227.81.,38218
ACK(SYN),250779810,158865722,76.27.58.120.,46829,20.53.216.236.,40926
SYN-ACK,553391727,1157189297,120.100.40.71.,48688,148.246.66.61.,54801
ACK(SYN),282605428,39361850,119.9.99.204.,62032,111.30.20.95.,21346
SYN-ACK,2074211959,25611503,197.245.91.233.,8898,140.50.199.146.,48596
ACK(SYN),1973176448,1936184694,75.39.22.12.,64896,141.43.59.214.,49135
ACK(SYN),905635426,1680295721,46.185.251.20.,41225,83.136.30.181.,61070
ACK(SYN),2067256916,1544225092,155.66.207.150.,21160,55.51.116.20.,65267
SYN-ACK,360660627,1135669942,130.92.11.146.,11949,245.114.208.78.,36005
ACK(SYN),1953484487,1772867422,194.175.248.224.,32861,26.215.123.218.,39347
SYN-ACK,1039536562,103618750,57.233.212.106.,31364,204.164.15.148.,60655
SYN-ACK,1576987083,629556253,22.221.66.241.,58176,54.186.98.2.,17741
ACK(SYN),1021203680,392325736,136.117.59.200.,22312,120.231.105.213.,15662
ACK(SYN),576391015,1558632501,64.169.247.250.,46049,56.213.114.204.,5577
ACK(SYN),565795236,458950571,101.203.100.111.,34500,171.75.49.157.,61879
SYN-ACK,1582211002,1442573011,131.195.153.255.,26222,212.149.144.102.,21556
ACK(SYN),1068602199,1792509676,129.52.98.241.,58770,29.239.159.66.,12289
ACK(SYN),1240215317,149821877,205.192.186.125.,42373,249.71.55.23.,23698
ACK(SYN),257476258,66194334,145.176.233.219.,39751,190.245.15.93.,7952
ACK(SYN),1797396395,643041976,44.177.253.197.,35398,233.82.58.111.,62132
SYN-ACK,455698318,1055404910,82.84.116.110.,62961,55.251.77.247.,40497
ACK(SYN),1519347795,914665746,37.232.105.2.,63805,247.96.239.0.,59398
ACK(SYN),1755198865,1453096017,149.34.55.197.,62185,70.124.95.19.,3660
ACK(SYN),1737485447,1739031618,55.245.21.82.,197,92.229.239.30.,38422
ACK(SYN),1171607420,1620393688,52.97.58.66.,41771,133.169.180.160.,11012
ACK(SYN),532335572,1877680797,253.72.72.1.,31980,150.194.145.33.,56985
ACK(SYN),1292544640,1979392413,17.47.112.154.,55913,39.251.167.42.,8117
ACK(SYN),573411840,755214249,156.108.94.22.,55201,158.215.190.251.,8011
ACK(SYN),1302070122,394652890,142.140.17.232.,13537,175.17.236.78.,38383
ACK(SYN),1162480573,1398759118,127.191.97.254.,42000,242.134.119.188.,11602
ACK(SYN),588290883,1012546797,200.42.102.18.,46394,100.77.205.63.,32620
ACK(SYN),728090787,1756353433,134.112.20.145.,50579,255.202.232.224.,29634
ACK(SYN),44793041,628518937,232.5.117.55.,12941,185.184.40.177.,37700
ACK(SYN),322360573,548072719,165.107.212.228.,1830,197.248.155.138.,40263
ACK(SYN),1713733138,421166923,27.178.156.34.,32309,128.7.98.95.,57874
ACK(SYN),500904394,148582228,33.87.122.24.,36610,188.155.72.157.,36417
ACK(SYN),930158094,118693455,37.211.108.91.,34247,246.67.137.90.,34714
ACK(SYN),1206113482,298657281,62.209.137.129.,63833,254.169.184.94.,31460
ACK(SYN),742278325,2035802552,63.216.117.94.,1637,171.103.242.176.,59700
ACK(SYN),1072743019,2023478210,41.70.165.72.,64601,34.199.239.206.,32596
ACK(SYN),587086656,1370816994,64.73.7.87.,38239,177.52.93.13.,12083
ACK(SYN),369887529,99104111,114.21.99.228.,27851,144.234.116.177.,42611
ACK(SYN),1995827977,1699659613,142.197.210.224.,13381,134.197.172.227.,45160
ACK(SYN),1150191922,653852336,46.13.144.143.,21087,121.166.96.123.,5276
ACK(SYN),278275567,1335815574,6.118.221.1.,59340,72.46.118.246.,59597
ACK(SYN),1396696440,1142472136,158.6.249.198.,15866,79.151.88.100.,36285
ACK(SYN),34733769,945896474,194.191.122.121.,44367,24.166.92.248.,45269
ACK(SYN),404745268,75329876,222.234.126.159.,14355,1.202.23.61.,59808
ACK(SYN),1791084095,1788376971,113.95.97.145.,57487,10.242.187.65.,64050
ACK(SYN),51248318,915038330,5.107.131.28.,45203,107.27.170.83.,65033
ACK(SYN),675070913,1504499336,104.154.81.138.,36267,1.136.211.74.,4173
ACK(SYN),1713974508,1149394601,146.129.114.142.,26439,113.216.173.145.,20912
ACK(SYN),1480832859,1009333705,217.24.199.173.,52049,70.243.253.174.,31194
SYN-ACK,319473716,2003896751,173.171.176.62.,8447,23.229.167.92.,29092
ACK(SYN),1622630471,843580455,75.142.188.98.,14807,171.163.44.78.,49143
ACK(SYN),1571667301,1045845475,95.42.33.114.,30285,221.74.210.109.,45771
ACK(SYN),1954766775,495287954,144.4.48.101.,40566,89.63.126.162.,15310
SYN-ACK,1639339891,1963942835,227.124.222.60.,48682,161.105.214.132.,1742
SYN-ACK,604813536,1539280657,0.5.146.187.,58667,223.56.182.234.,52749
SYN-ACK,1625519086,1544927117,193.237.128.146.,18320,115.37.22.173.,62956
ACK(SYN),1394309637,2024362739,182.23.68.83.,13973,54.254.13.164.,37454
ACK(SYN),673997118,1032394921,83.103.63.120.,9881,196.253.68.246.,2853
ACK(SYN),1495159718,991484474,59.60.172.25.,7001,209.213.145.230.,15966
ACK(SYN),1767511850,619986261,156.101.58.82.,38193,26.212.212.229.,30701
SYN-ACK,1116685830,629137441,38.129.246.90.,45355,61.238.9.184.,5294
ACK(SYN),1078746768,500641688,174.119.1.170.,18093,179.109.206.147.,4226
SYN-ACK,1884115376,1359831955,71.217.64.145.,56251,150.215.47.84.,34534
ACK(SYN),1076563748,1724472489,73.124.13.152.,42151,105.204.39.173.,60025
SYN-ACK,1939316303,587328929,3.126.98.124.,8965,188.224.24.18.,49194
ACK(SYN),1814252803,994875179,37.2.232.179.,39812,40.108.243.187.,44942
ACK(SYN),1157636228,1594266762,200.116.128.238.,39008,75.54.213.247.,34230
ACK(SYN),615984579,1147900242,200.215.109.163.,64880,253.198.215.30.,16859
SYN-ACK,339410146,637247225,244.166.6.126.,56609,234.31.43.15.,40872
ACK(SYN),542235155,1537763012,101.187.208.23.,44895,135.250.79.51.,24644
ACK(SYN),289704578,774424422,105.22.189.53.,60142,70.31.37.58.,2086
ACK(SYN),1238211561,1016766880,218.202.48.150.,63528,116.37.195.86.,53965
SYN-ACK,288538402,1999435395,63.188.170.204.,35318,216.7.52.90.,52834
ACK(SYN),647192982,1400057042,93.235.17.132.,13181,227.179.4.242.,27347
ACK(SYN),695801470,624782966,222.194.164.156.,11535,225.15.12.109.,48190
SYN-ACK,599984793,879788201,252.255.168.178.,14507,144.208.35.107.,41233
ACK(SYN),1795715009,624606995,4.151.182.196.,47178,123.24.194.90.,28118
ACK(SYN),384383065,1573792594,101.89.202.160.,20496,126.39.55.112.,23898
SYN-ACK,988163785,1828571982,28.160.93.81.,22392,113.156.228.127.,64404
ACK(SYN),1843164220,829302509,20.34.171.166.,2046,167.241.114.212.,35883
ACK(SYN),1299493309,1887233593,54.47.84.140.,64262,250.21.227.68.,32221
ACK(SYN),1095974616,1474911285,168.172.65.176.,56507,125.217.145.134.,42068
ACK(SYN),1309172236,727421267,143.41.28.250.,52563,198.91.247.40.,7637
ACK(SYN),833256745,1663125855,143.204.40.229.,24562,53.240.205.76.,51275
ACK(SYN),1275918107,673379195,84.117.208.150.,39314,48.45.6.128.,31982
ACK(SYN),206674386,374643336,138.208.138.80.,29096,171.189.192.43.,45531
ACK(SYN),2035389694,786736536,212.63.47.83.,24787,213.134.73.247.,46695
ACK(SYN),1474357751,1360814493,8.54.182.5.,35513,113.132.108.210.,22360
ACK(SYN),406968967,1183525263,94.42.200.148.,49772,27.197.144.208.,8514
ACK(SYN),190353635,1008433847,11.68.216.70.,13269,61.226.126.205.,63082
ACK(SYN),420165104,1281724442,76.164.0.217.,23607,20.11.251.252.,35028
ACK(SYN),1875736232,801140385,141.224.58.179.,26150,12.125.120.85.,16600
SYN-ACK,744923089,269421517,252.87.102.190.,49217,156.100.203.52.,43515
ACK(SYN),1374905410,1087069460,117.171.116.243.,30446,97.128.10.114.,64164
SYN-ACK,841587373,80161810,182.185.212.247.,61886,37.212.48.74.,53172
ACK(SYN),248757154,2125241504,3.15.55.39.,29818,62.69.175.64.,41096
SYN-ACK,827608264,274660773,76.41.238.106.,34804,129.39.246.117.,65376
ACK(SYN),1062318939,1252872519,22.27.27.203.,60074,82.165.127.28.,33033
ACK(SYN),1810800833,1661333600,156.4.184.47.,14098,158.129.240.78.,44016
SYN-ACK,1683908771,2017334895,128.159.215.193.,27806,54.223.227.198.,32447
SYN-ACK,1560907564,711377096,55.172.1.215.,43009,179.205.194.182.,8333
ACK(SYN),660063461,1721611501,26.37.3.205.,26271,19.42.137.98.,41534
ACK(SYN),600262422,843203216,86.234.200.123.,20171,16.208.123.221.,15652
ACK(SYN),493760544,600309,128.48.209.4.,57723,162.63.137.31.,27148
ACK(SYN),2053547867,905631548,55.24.197.135.,58083,96.207.196.165.,47975
ACK(SYN),1532544395,1958247139,239.174.81.200.,9322,205.89.94.122.,47338
ACK(SYN),535959758,76213717,56.163.250.177.,14328,191.135.226.113.,63970
ACK(SYN),1157568561,1549022583,39.237.72.235.,59425,121.42.109.231.,30291
ACK(SYN),594812386,1568046732,154.201.129.99.,315,209.34.145.21.,13735
SYN-ACK,1135725583,14264163,109.179.34.76.,7856,69.212.52.194.,46118
ACK(SYN),235237781,1551518997,207.193.24.143.,27453,133.235.93.144.,42851
SYN-ACK,630307859,451018067,53.37.226.35.,60653,201.74.29.125.,39413
ACK(SYN),1915724328,681821932,43.240.178.74.,9798,89.23.224.128.,7631
ACK(SYN),569994193,966059825,79.223.100.152.,10880,229.166.102.82.,40222
SYN-ACK,423025495,1415638317,213.211.234.216.,50578,36.57.159.233.,1639
SYN-ACK,1099967262,1788224550,29.139.151.123.,63163,132.25.204.12.,34956
ACK(SYN),606705498,1185994918,235.32.200.137.,26333,252.97.8.69.,29904
ACK(SYN),1239343819,841939555,185.212.17.83.,24302,156.15.216.147.,44130
ACK(SYN),1940442673,1430053862,208.137.169.231.,39749,45.165.128.153.,21984
ACK(SYN),1795777468,1491593633,128.103.157.112.,54539,95.220.254.49.,870
SYN-ACK,1536482535,1651101892,204.59.139.167.,53615,92.199.91.74.,58099
SYN-ACK,1032807628,1168063172,38.88.0.127.,54188,241.56.24.133.,53097
ACK(SYN),358474915,1456273175,229.216.5.201.,58981,5.178.158.161.,55055
ACK(SYN),898231153,1711829601,216.110.199.77.,550,61.168.162.149.,18600
SYN-ACK,1072177032,1380017810,156.213.95.25.,6774,182.242.148.236.,22295
ACK(SYN),986511553,1744527352,178.21.145.163.,56042,165.84.159.198.,49670
SYN-ACK,414991735,774228867,88.186.158.94.,20746,94.176.118.100.,33643
ACK(SYN),1821310236,1652519795,202.200.7.156.,44689,246.195.144.32.,8744
ACK(SYN),790221754,291923256,5.200.246.250.,24360,215.144.34.64.,33845
ACK(SYN),919594649,530026447,163.48.25.227.,36447,136.86.187.172.,39831
ACK(SYN),1800868702,1459806694,183.31.254.119.,60792,2.123.170.52.,32417
SYN-ACK,1804963310,1179783076,184.107.64.189.,54504,63.226.85.98.,35004
ACK(SYN),1492554446,1239697400,27.117.227.10.,58393,94.169.200.236.,15834
ACK(SYN),18593008,765236222,23.147.195.137.,35303,46.27.193.156.,39795
ACK(SYN),1896796656,226721245,148.183.189.16.,14810,220.217.90.99.,20227
ACK(SYN),977344382,233923307,157.102.5.238.,34810,130.106.168.194.,16144
ACK(SYN),518387716,34871269,33.1.159.78.,53158,124.250.30.205.,23117
ACK(SYN),223991862,1347245202,104.240.202.58.,16332,191.211.216.228.,24478
ACK(SYN),849120631,1935557249,146.53.199.244.,39565,7.21.242.255.,22561
ACK(SYN),482082613,1917877326,16.243.27.133.,41009,80.71.229.63.,63833
ACK(SYN),1772430000,1444001105,48.18.211.254.,13895,128.53.189.50.,58922
SYN-ACK,1839988242,1513725193,106.205.12.25.,47536,83.11.223.7.,30928
SYN-ACK,1564500208,651078807,222.128.155.77.,62289,73.119.250.183.,43105
SYN-ACK,1604017235,265353442,154.130.230.161.,1502,116.163.89.113.,41656
ACK(SYN),769588358,2072398019,97.25.56.243.,39908,223.90.68.128.,22135
ACK(SYN),1518957846,1844839016,54.86.87.104.,34146,12.177.245.186.,24780
ACK(SYN),2003061078,1563009147,149.255.225.126.,6824,210.61.60.178.,22979
ACK(SYN),1415316728,1807776211,173.119.213.90.,60685,1.211.15.6.,618
SYN-ACK,661268231,366389454,191.176.179.56.,60312,1.200.88.105.,8160
SYN-ACK,785815166,54497138,117.92.50.188.,8940,235.112.105.63.,6728
SYN-ACK,849277070,1735728498,118.157.104.192.,39988,250.196.39.200.,44226
ACK(SYN),1027445419,1673812818,163.185.216.64.,65147,169.233.197.87.,12180
ACK(SYN),209184700,1374614456,16.34.130.94.,112,50.13.106.5.,26658
SYN-ACK,485485343,2084220480,139.101.240.222.,51725,205.177.227.146.,62739
ACK(SYN),706385782,992175224,91.6.122.249.,33014,80.217.143.108.,3055
ACK(SYN),1959220238,486283669,144.201.8.141.,15384,193.136.242.94.,23099
ACK(SYN),629556253,1576987084,54.186.98.2.,17741,22.221.66.241.,58176
ACK(SYN),940591419,1710507525,186.3.119.87.,34007,68.203.87.139.,62624
SYN-ACK,2002202701,1522900456,33.203.171.77.,4278,144.192.186.89.,17327
ACK(SYN),2086271923,836928219,111.95.54.234.,62140,1.179.184.25.,3917
ACK(SYN),825049728,149236937,248.25.165.120.,58749,75.42.4.82.,15724
ACK(SYN),2123600538,1890515800,227.184.126.246.,56820,96.218.238.47.,26221
ACK(SYN),2031261806,1648054267,108.88.28.71.,49739,239.6.216.148.,4962
ACK(SYN),1840651080,2146508788,156.160.91.125.,49770,66.192.7.179.,6339
SYN-ACK,630766289,561320024,105.153.69.145.,47447,61.241.41.57.,45411
ACK(SYN),1613277543,1198158607,70.143.217.89.,28758,247.64.21.248.,60921
ACK(SYN),560239295,113175860,18.100.98.211.,15064,26.26.98.106.,16876
